TEAM_NAME,GAME_DATE,OPP_TEAM,PTS_last_5,FG_PCT_last_5,FG3_PCT_last_5,REB_last_5,DREB_last_5,OREB_last_5,STL_last_5
Denver Nuggets,2024-12-03,GSW,121.8,0.5324,0.42000000000000004,40.2,30.0,10.2,6.6
Denver Nuggets,2024-12-05,CLE,121.6,0.538,0.40820000000000006,39.4,31.4,8.0,7.6
Denver Nuggets,2024-12-07,WAS,119.0,0.5118,0.3582,39.6,31.4,8.2,8.6
Denver Nuggets,2024-12-08,ATL,118.0,0.5193999999999999,0.3316,42.6,33.2,9.4,9.8
Denver Nuggets,2024-12-13,LAC,121.8,0.5356,0.3538,43.4,34.6,8.8,9.6
Denver Nuggets,2024-12-16,SAC,121.4,0.5286000000000001,0.33940000000000003,44.8,36.6,8.2,11.2
Denver Nuggets,2024-12-19,POR,123.6,0.5274,0.31920000000000004,48.2,37.8,10.4,11.2
Denver Nuggets,2024-12-22,NOP,125.6,0.5396000000000001,0.3574,46.4,36.2,10.2,10.2
Denver Nuggets,2024-12-23,PHX,129.4,0.5438000000000001,0.378,47.6,37.8,9.8,10.0
Denver Nuggets,2024-12-25,PHX,124.6,0.5202,0.3672,48.2,37.6,10.6,9.4
Denver Nuggets,2024-12-27,CLE,120.6,0.5035999999999999,0.35340000000000005,48.2,35.8,12.4,7.0
Denver Nuggets,2024-12-28,DET,121.6,0.5164,0.3788,44.8,33.8,11.0,6.8
Denver Nuggets,2024-12-30,UTA,123.6,0.5206,0.38680000000000003,44.8,33.8,11.0,7.2
Denver Nuggets,2025-01-01,ATL,123.6,0.5206,0.3862,44.2,32.6,11.6,7.8
Denver Nuggets,2025-01-03,SAS,128.0,0.5311999999999999,0.3882,43.6,33.4,10.2,8.2
Denver Nuggets,2025-01-04,SAS,130.0,0.5254000000000001,0.41,43.6,34.2,9.4,9.0
Denver Nuggets,2025-01-07,BOS,127.4,0.49960000000000004,0.3738,47.6,37.0,10.6,9.6
Denver Nuggets,2025-01-08,LAC,121.8,0.47940000000000005,0.3554,47.4,35.8,11.6,9.0
Denver Nuggets,2025-01-10,BKN,120.6,0.48860000000000003,0.3926,46.2,36.6,9.6,7.8
Denver Nuggets,2025-01-12,DAL,117.6,0.47919999999999996,0.3876,47.4,36.2,11.2,8.6
Denver Nuggets,2025-01-14,DAL,118.0,0.4904,0.3544,49.2,37.0,12.2,8.4
Denver Nuggets,2025-01-15,HOU,117.2,0.507,0.3834,47.8,36.2,11.6,8.0
Denver Nuggets,2025-01-17,MIA,117.6,0.5216000000000001,0.4022,47.2,36.4,10.8,7.6
Denver Nuggets,2025-01-19,ORL,119.0,0.52,0.40199999999999997,46.4,35.6,10.8,7.2
Denver Nuggets,2025-01-21,PHI,116.8,0.5204000000000001,0.383,48.0,37.0,11.0,6.0
Denver Nuggets,2025-01-23,SAC,123.2,0.5450000000000002,0.44239999999999996,47.2,36.4,10.8,6.2
Denver Nuggets,2025-01-25,MIN,126.0,0.5384,0.42300000000000004,48.2,36.6,11.6,6.4
Denver Nuggets,2025-01-27,CHI,125.2,0.5296000000000001,0.3952,48.2,35.6,12.6,7.0
Denver Nuggets,2025-01-29,NYK,122.8,0.525,0.3426,48.4,34.8,13.6,8.6
Denver Nuggets,2025-01-31,PHI,122.6,0.5187999999999999,0.358,46.4,33.2,13.2,8.0
Denver Nuggets,2025-02-01,CHA,121.2,0.5282,0.35919999999999996,43.2,31.0,12.2,8.0
Denver Nuggets,2025-02-03,NOP,116.2,0.5244000000000001,0.3268,40.6,29.8,10.8,7.8
Denver Nuggets,2025-02-05,NOP,120.4,0.5266,0.33080000000000004,42.6,31.8,10.8,7.8
Denver Nuggets,2025-02-06,ORL,125.0,0.5366000000000001,0.36079999999999995,44.4,33.4,11.0,7.0
Denver Nuggets,2025-02-08,PHX,125.0,0.5450000000000002,0.36940000000000006,45.4,34.2,11.2,7.8
Denver Nuggets,2025-02-10,POR,122.0,0.511,0.3564,49.6,37.2,12.4,7.4
Denver Nuggets,2025-02-12,POR,129.8,0.5496,0.3826,48.6,36.6,12.0,8.0
Denver Nuggets,2025-02-20,CHA,131.2,0.5516,0.3888,49.2,37.6,11.6,8.4
Denver Nuggets,2025-02-22,LAL,128.2,0.5376000000000001,0.40280000000000005,50.0,37.8,12.2,7.2
Denver Nuggets,2025-02-24,IND,125.8,0.5116,0.4008,48.6,36.4,12.2,7.0
Denver Nuggets,2025-02-27,MIL,126.4,0.5266,0.38560000000000005,46.6,34.6,12.0,7.6
Denver Nuggets,2025-02-28,DET,119.6,0.48440000000000005,0.37460000000000004,50.0,36.4,13.6,6.8
Denver Nuggets,2025-03-02,BOS,120.0,0.4944,0.40520000000000006,50.2,37.0,13.2,6.0
Denver Nuggets,2025-03-05,SAC,114.8,0.48979999999999996,0.3854,46.8,35.2,11.6,7.6
Denver Nuggets,2025-03-07,PHX,118.0,0.5018,0.376,47.0,35.6,11.4,7.4
Denver Nuggets,2025-03-09,OKC,122.8,0.5065999999999999,0.4048,45.4,35.2,10.2,7.4
Denver Nuggets,2025-03-10,OKC,121.0,0.49939999999999996,0.41180000000000005,44.0,33.8,10.2,6.4
Denver Nuggets,2025-03-12,MIN,122.2,0.5084,0.41479999999999995,42.6,32.6,10.0,6.6
Denver Nuggets,2025-03-14,LAL,120.6,0.49379999999999996,0.3928,43.4,32.6,10.8,6.2
Denver Nuggets,2025-03-15,WAS,123.6,0.5054000000000001,0.40800000000000003,42.0,31.6,10.4,6.6
Denver Nuggets,2025-03-17,GSW,118.4,0.4888,0.3736,42.8,32.0,10.8,7.4
Denver Nuggets,2025-03-19,LAL,120.6,0.4998,0.3854,43.8,32.0,11.8,9.2
Denver Nuggets,2025-03-21,POR,114.2,0.47300000000000003,0.33940000000000003,44.2,31.8,12.4,9.6
Denver Nuggets,2025-03-23,HOU,117.0,0.4922000000000001,0.362,42.0,29.8,12.2,9.8
Denver Nuggets,2025-03-24,CHI,114.0,0.48979999999999996,0.3734,42.8,30.4,12.4,9.4
Denver Nuggets,2025-03-26,MIL,113.2,0.48360000000000003,0.364,44.8,31.0,13.8,8.0
Denver Nuggets,2025-03-28,UTA,115.8,0.499,0.37859999999999994,43.4,31.8,11.6,6.8
Denver Nuggets,2025-04-01,MIN,120.0,0.5204,0.3878,43.4,32.4,11.0,7.6
Denver Nuggets,2025-04-02,SAS,126.0,0.5298,0.3892,46.2,35.8,10.4,7.0
Denver Nuggets,2025-04-04,GSW,124.0,0.5078,0.35300000000000004,49.2,38.0,11.2,7.4
Denver Nuggets,2025-04-06,IND,121.0,0.5212000000000001,0.36920000000000003,46.4,37.2,9.2,8.0
Denver Nuggets,2025-04-09,SAC,119.6,0.5200000000000001,0.33440000000000003,46.6,37.2,9.4,7.2
Denver Nuggets,2025-04-11,MEM,118.6,0.5044000000000001,0.335,46.6,36.6,10.0,6.2
Denver Nuggets,2025-04-13,HOU,114.2,0.4918,0.306,48.0,37.4,10.6,6.6
Detroit Pistons,2024-10-23,IND,,,,,,,
Detroit Pistons,2024-10-25,CLE,,,,,,,
Detroit Pistons,2024-10-26,BOS,,,,,,,
Detroit Pistons,2024-10-28,MIA,,,,,,,
Detroit Pistons,2024-10-30,PHI,,,,,,,
Detroit Pistons,2024-11-01,NYK,106.2,0.4474,0.3646,45.4,33.4,12.0,4.6
Detroit Pistons,2024-11-03,BKN,104.0,0.4622,0.37479999999999997,45.4,34.6,10.8,4.6
Detroit Pistons,2024-11-04,LAL,105.0,0.4646,0.3548,46.4,35.4,11.0,4.8
Detroit Pistons,2024-11-06,CHA,104.4,0.4606,0.32999999999999996,48.6,36.0,12.6,5.2
Detroit Pistons,2024-11-08,ATL,106.2,0.4814,0.31900000000000006,47.0,37.0,10.0,5.0
Detroit Pistons,2024-11-10,HOU,109.6,0.49139999999999995,0.3144,46.2,36.4,9.8,5.6
Detroit Pistons,2024-11-12,MIA,109.8,0.476,0.3144,47.8,37.0,10.8,5.6
Detroit Pistons,2024-11-13,MIL,113.2,0.4732,0.3254,49.6,37.6,12.0,5.6
Detroit Pistons,2024-11-15,TOR,114.2,0.47140000000000004,0.37320000000000003,47.6,36.8,10.8,5.6
Detroit Pistons,2024-11-17,WAS,112.6,0.4558,0.35279999999999995,49.6,37.2,12.4,6.2
Detroit Pistons,2024-11-18,CHI,113.0,0.44820000000000004,0.3634,50.8,38.0,12.8,7.0
Detroit Pistons,2024-11-21,CHA,115.6,0.44820000000000004,0.36679999999999996,51.2,37.4,13.8,6.4
Detroit Pistons,2024-11-23,ORL,115.2,0.4396,0.3654,51.2,36.2,15.0,7.2
Detroit Pistons,2024-11-25,TOR,111.2,0.441,0.3494,49.0,34.2,14.8,7.4
Detroit Pistons,2024-11-27,MEM,111.8,0.44819999999999993,0.372,45.4,32.2,13.2,6.6
Detroit Pistons,2024-11-29,IND,109.2,0.4476,0.35100000000000003,43.6,31.2,12.4,5.6
Detroit Pistons,2024-11-30,PHI,112.8,0.4774,0.37760000000000005,42.8,32.2,10.6,6.8
Detroit Pistons,2024-12-03,MIL,107.8,0.46959999999999996,0.3618,40.0,31.6,8.4,6.4
Detroit Pistons,2024-12-04,BOS,109.2,0.46820000000000006,0.3496,41.4,32.4,9.0,7.2
Detroit Pistons,2024-12-07,NYK,112.8,0.48119999999999996,0.3874,40.6,31.2,9.4,8.4
Detroit Pistons,2024-12-12,BOS,114.6,0.4906,0.41899999999999993,40.8,31.4,9.4,8.6
Detroit Pistons,2024-12-16,MIA,108.4,0.4608,0.362,40.6,30.8,9.8,8.4
Detroit Pistons,2024-12-19,UTA,114.2,0.4816,0.40700000000000003,42.6,33.4,9.2,8.8
Detroit Pistons,2024-12-21,PHX,116.6,0.4772,0.3958,42.2,33.0,9.2,8.6
Detroit Pistons,2024-12-23,LAL,119.2,0.485,0.3906,42.4,32.8,9.6,9.2
Detroit Pistons,2024-12-26,SAC,118.6,0.48360000000000003,0.364,41.2,31.4,9.8,10.2
Detroit Pistons,2024-12-28,DEN,121.6,0.4814,0.4034,41.4,31.4,10.0,9.8
Detroit Pistons,2025-01-01,ORL,120.8,0.48040000000000005,0.365,39.2,27.6,11.6,9.8
Detroit Pistons,2025-01-03,CHA,118.0,0.49659999999999993,0.39239999999999997,41.2,30.4,10.8,9.2
Detroit Pistons,2025-01-04,MIN,111.0,0.4702,0.3598,44.4,32.8,11.6,9.2
Detroit Pistons,2025-01-06,POR,111.4,0.4648,0.3548,46.4,34.2,12.2,9.2
Detroit Pistons,2025-01-08,BKN,112.2,0.47059999999999996,0.34740000000000004,46.6,33.0,13.6,9.8
Detroit Pistons,2025-01-09,GSW,110.6,0.4784,0.3668,46.8,34.8,12.0,10.0
Detroit Pistons,2025-01-11,TOR,110.4,0.4652,0.3558,45.0,33.4,11.6,10.0
Detroit Pistons,2025-01-13,NYK,115.4,0.4862,0.40619999999999995,44.0,33.8,10.2,9.0
Detroit Pistons,2025-01-16,IND,116.4,0.4894,0.426,42.4,32.6,9.8,8.2
Detroit Pistons,2025-01-18,PHX,112.8,0.47919999999999996,0.40619999999999995,44.4,35.2,9.2,7.0
Detroit Pistons,2025-01-20,HOU,114.4,0.46820000000000006,0.37979999999999997,44.6,33.8,10.8,6.2
Detroit Pistons,2025-01-22,ATL,115.0,0.47300000000000003,0.382,47.0,35.0,12.0,7.2
Detroit Pistons,2025-01-25,ORL,113.2,0.46820000000000006,0.33740000000000003,48.0,36.0,12.0,7.0
Detroit Pistons,2025-01-27,CLE,111.0,0.4612,0.3292,48.4,36.4,12.0,7.6
Detroit Pistons,2025-01-29,IND,109.2,0.45899999999999996,0.3348,46.4,34.8,11.6,8.2
Detroit Pistons,2025-01-31,DAL,108.8,0.46419999999999995,0.3508,46.0,35.6,10.4,8.6
Detroit Pistons,2025-02-02,CHI,110.8,0.4574,0.3282,45.0,33.6,11.4,8.8
Detroit Pistons,2025-02-03,ATL,113.4,0.4664,0.3242,43.2,31.6,11.6,10.2
Detroit Pistons,2025-02-05,CLE,116.8,0.477,0.3108,43.2,31.8,11.4,9.4
Detroit Pistons,2025-02-07,PHI,121.6,0.4796,0.32,43.2,30.8,12.4,10.8
Detroit Pistons,2025-02-09,CHA,122.8,0.4716,0.3266,46.2,31.4,14.8,10.8
Detroit Pistons,2025-02-11,CHI,121.8,0.4808,0.3346,46.0,32.0,14.0,10.4
Detroit Pistons,2025-02-12,CHI,122.8,0.47800000000000004,0.3558,48.6,34.6,14.0,9.6
Detroit Pistons,2025-02-21,SAS,122.4,0.4766,0.36920000000000003,49.8,35.4,14.4,9.8
Detroit Pistons,2025-02-23,ATL,124.4,0.497,0.373,51.4,36.4,15.0,8.8
Detroit Pistons,2025-02-24,LAC,129.0,0.5244000000000001,0.39580000000000004,47.6,35.8,11.8,9.2
Detroit Pistons,2025-02-26,BOS,127.8,0.5178,0.3984,47.6,37.0,10.6,9.2
Detroit Pistons,2025-02-28,DEN,124.8,0.5172,0.38939999999999997,46.8,35.0,11.8,9.8
Detroit Pistons,2025-03-01,BKN,123.0,0.506,0.3742,45.8,33.6,12.2,11.2
Detroit Pistons,2025-03-03,UTA,121.0,0.5144,0.3914,44.6,35.2,9.4,10.6
Detroit Pistons,2025-03-05,LAC,118.2,0.507,0.34500000000000003,45.0,35.0,10.0,12.0
Detroit Pistons,2025-03-08,GSW,120.0,0.5204000000000001,0.3458,42.6,33.2,9.4,10.8
Detroit Pistons,2025-03-09,POR,118.6,0.5066,0.3104,41.2,32.0,9.2,10.6
Detroit Pistons,2025-03-11,WAS,118.6,0.5144,0.30979999999999996,43.6,34.8,8.8,9.0
Detroit Pistons,2025-03-13,WAS,120.2,0.49840000000000007,0.3082,46.4,35.2,11.2,9.4
Detroit Pistons,2025-03-15,OKC,118.4,0.47940000000000005,0.3212,46.8,35.4,11.4,7.8
Detroit Pistons,2025-03-17,NOP,116.8,0.4702,0.3432,47.8,36.2,11.6,8.4
Detroit Pistons,2025-03-19,MIA,120.2,0.4880000000000001,0.374,49.0,37.8,11.2,8.0
Detroit Pistons,2025-03-21,DAL,119.6,0.4902,0.388,47.6,36.2,11.4,7.4
Detroit Pistons,2025-03-23,NOP,118.4,0.49160000000000004,0.3748,43.6,32.8,10.8,8.8
Detroit Pistons,2025-03-25,SAS,120.6,0.5092000000000001,0.4044,41.8,30.6,11.2,8.4
Detroit Pistons,2025-03-28,CLE,123.6,0.5266,0.4164,42.8,31.6,11.2,8.0
Detroit Pistons,2025-03-30,MIN,124.8,0.5126000000000001,0.4304,41.4,29.2,12.2,7.6
Detroit Pistons,2025-04-02,OKC,122.4,0.48319999999999996,0.4154,40.8,28.0,12.8,7.4
Detroit Pistons,2025-04-04,TOR,119.6,0.4702,0.40499999999999997,41.2,29.2,12.0,5.6
Detroit Pistons,2025-04-05,MEM,115.8,0.45299999999999996,0.3794,44.2,32.0,12.2,6.6
Detroit Pistons,2025-04-07,SAC,112.0,0.41719999999999996,0.335,44.2,31.6,12.6,7.2
Detroit Pistons,2025-04-10,NYK,108.8,0.41600000000000004,0.3134,43.0,31.0,12.0,7.2
Detroit Pistons,2025-04-11,MIL,111.0,0.45899999999999996,0.323,41.2,30.6,10.6,7.6
Detroit Pistons,2025-04-13,MIL,114.2,0.4772,0.3548,41.0,31.0,10.0,6.8
Golden State Warriors,2024-10-23,POR,,,,,,,
Golden State Warriors,2024-10-25,UTA,,,,,,,
Golden State Warriors,2024-10-27,LAC,,,,,,,
Golden State Warriors,2024-10-29,NOP,,,,,,,
Golden State Warriors,2024-10-30,NOP,,,,,,,
Golden State Warriors,2024-11-02,HOU,119.8,0.4748,0.3884,48.0,33.6,14.4,11.6
Golden State Warriors,2024-11-04,WAS,117.2,0.4742,0.3988,46.0,32.8,13.2,10.0
Golden State Warriors,2024-11-06,BOS,116.8,0.46880000000000005,0.38360000000000005,45.2,32.6,12.6,8.0
Golden State Warriors,2024-11-08,CLE,119.6,0.4748,0.4008,46.4,33.6,12.8,7.2
Golden State Warriors,2024-11-10,OKC,118.2,0.476,0.3714,47.6,34.8,12.8,7.0
Golden State Warriors,2024-11-12,DAL,122.8,0.483,0.4006,48.4,35.6,12.8,7.6
Golden State Warriors,2024-11-15,MEM,121.4,0.47620000000000007,0.375,49.0,34.4,14.6,9.2
Golden State Warriors,2024-11-18,LAC,121.0,0.4732,0.3928,49.0,34.8,14.2,10.0
Golden State Warriors,2024-11-20,ATL,117.2,0.4688,0.3832,47.4,34.4,13.0,11.2
Golden State Warriors,2024-11-22,NOP,117.8,0.46579999999999994,0.3912,50.2,37.6,12.6,10.4
Golden State Warriors,2024-11-23,SAS,114.8,0.4542,0.35839999999999994,51.4,38.6,12.8,9.8
Golden State Warriors,2024-11-25,BKN,109.6,0.43420000000000003,0.3538,51.2,38.6,12.6,8.0
Golden State Warriors,2024-11-27,OKC,109.0,0.44320000000000004,0.3538,48.6,36.6,12.0,7.8
Golden State Warriors,2024-11-30,PHX,109.4,0.4266,0.34500000000000003,51.0,37.2,13.8,6.8
Golden State Warriors,2024-12-03,DEN,106.4,0.4162,0.345,48.8,35.0,13.8,6.4
Golden State Warriors,2024-12-05,HOU,107.0,0.4192,0.3434,48.0,34.8,13.2,7.8
Golden State Warriors,2024-12-06,MIN,108.0,0.4272,0.344,49.0,37.0,12.0,8.0
Golden State Warriors,2024-12-08,MIN,102.0,0.4084,0.31779999999999997,48.6,36.8,11.8,8.2
Golden State Warriors,2024-12-11,HOU,104.6,0.4304,0.3318,46.2,35.2,11.0,8.4
Golden State Warriors,2024-12-15,DAL,101.6,0.43579999999999997,0.325,45.4,34.0,11.4,9.4
Golden State Warriors,2024-12-19,MEM,105.2,0.43839999999999996,0.3618,43.2,31.0,12.2,8.6
Golden State Warriors,2024-12-21,MIN,104.0,0.4258,0.36419999999999997,39.6,27.6,12.0,9.8
Golden State Warriors,2024-12-23,IND,108.6,0.43979999999999997,0.384,40.4,28.2,12.2,9.8
Golden State Warriors,2024-12-25,LAL,106.8,0.433,0.3692,40.2,28.6,11.6,9.6
Golden State Warriors,2024-12-27,LAC,111.4,0.4372,0.386,41.2,29.4,11.8,7.4
Golden State Warriors,2024-12-28,PHX,103.2,0.41559999999999997,0.32280000000000003,43.2,30.6,12.6,8.6
Golden State Warriors,2024-12-30,CLE,106.4,0.42800000000000005,0.3096,45.8,31.6,14.2,8.0
Golden State Warriors,2025-01-02,PHI,102.8,0.40259999999999996,0.28080000000000005,47.8,33.0,14.8,7.2
Golden State Warriors,2025-01-04,MEM,109.6,0.4378,0.33039999999999997,47.6,34.0,13.6,6.8
Golden State Warriors,2025-01-05,SAC,111.2,0.45039999999999997,0.3574,44.6,31.6,13.0,9.0
Golden State Warriors,2025-01-07,MIA,112.6,0.46820000000000006,0.3892,42.2,31.2,11.0,8.2
Golden State Warriors,2025-01-09,DET,110.4,0.4662,0.39180000000000004,42.8,33.2,9.6,8.4
Golden State Warriors,2025-01-10,IND,112.8,0.4918,0.4096,41.6,31.8,9.8,9.2
Golden State Warriors,2025-01-13,TOR,104.2,0.45359999999999995,0.34940000000000004,41.4,30.4,11.0,10.4
Golden State Warriors,2025-01-15,MIN,100.2,0.4284,0.312,44.8,32.8,12.0,10.0
Golden State Warriors,2025-01-18,WAS,103.6,0.4346,0.34340000000000004,46.8,33.8,13.0,9.6
Golden State Warriors,2025-01-20,BOS,108.4,0.4468,0.3556,47.4,33.2,14.2,9.0
Golden State Warriors,2025-01-22,SAC,104.0,0.4242,0.3432,45.2,32.0,13.2,8.8
Golden State Warriors,2025-01-23,CHI,108.2,0.434,0.3822,45.6,32.2,13.4,7.6
Golden State Warriors,2025-01-25,LAL,114.2,0.4446,0.40040000000000003,46.8,33.2,13.6,6.0
Golden State Warriors,2025-01-28,UTA,112.6,0.4391999999999999,0.37,45.4,32.4,13.0,6.4
Golden State Warriors,2025-01-29,OKC,111.0,0.4236,0.3712,43.8,31.0,12.8,6.8
Golden State Warriors,2025-01-31,PHX,117.2,0.45280000000000004,0.3868,44.6,32.4,12.2,6.4
Golden State Warriors,2025-02-03,ORL,114.8,0.4344,0.368,45.6,33.0,12.6,7.6
Golden State Warriors,2025-02-05,UTA,109.4,0.4314,0.3418,44.0,32.6,11.4,8.8
Golden State Warriors,2025-02-06,LAL,113.4,0.4312,0.343,44.6,33.0,11.6,8.0
Golden State Warriors,2025-02-08,CHI,113.0,0.4342,0.33399999999999996,43.2,32.8,10.4,8.0
Golden State Warriors,2025-02-10,MIL,116.2,0.4354,0.3448,43.6,31.4,12.2,8.4
Golden State Warriors,2025-02-12,DAL,120.2,0.4486,0.3298,43.4,31.0,12.4,9.4
Golden State Warriors,2025-02-13,HOU,120.8,0.4468,0.3254,44.6,30.4,14.2,9.4
Golden State Warriors,2025-02-21,SAC,116.2,0.43340000000000006,0.3082,44.8,31.2,13.6,10.8
Golden State Warriors,2025-02-23,DAL,120.2,0.4598,0.3408,43.8,30.0,13.8,11.8
Golden State Warriors,2025-02-25,CHA,119.0,0.4558,0.3216,45.8,31.8,14.0,12.2
Golden State Warriors,2025-02-27,ORL,119.6,0.46560000000000007,0.33520000000000005,46.4,32.2,14.2,12.2
Golden State Warriors,2025-03-01,PHI,122.4,0.47140000000000004,0.3624,44.0,31.2,12.8,12.0
Golden State Warriors,2025-03-03,CHA,125.2,0.48480000000000006,0.366,45.4,30.8,14.6,10.8
Golden State Warriors,2025-03-04,NYK,122.6,0.4614,0.345,49.2,34.4,14.8,10.2
Golden State Warriors,2025-03-06,BKN,120.2,0.46320000000000006,0.35519999999999996,47.2,34.0,13.2,9.6
Golden State Warriors,2025-03-08,DET,118.8,0.4628,0.3588,46.0,33.0,13.0,7.0
Golden State Warriors,2025-03-10,POR,117.6,0.45500000000000007,0.33299999999999996,47.6,34.6,13.0,7.8
Golden State Warriors,2025-03-13,SAC,119.8,0.46880000000000005,0.3782,45.8,34.0,11.8,9.6
Golden State Warriors,2025-03-15,NYK,122.0,0.5,0.41899999999999993,43.6,32.8,10.8,9.2
Golden State Warriors,2025-03-17,DEN,118.6,0.48180000000000006,0.4122,43.8,32.8,11.0,9.2
Golden State Warriors,2025-03-18,MIL,115.4,0.48179999999999995,0.3856,42.4,32.2,10.2,11.8
Golden State Warriors,2025-03-20,TOR,113.2,0.4816000000000001,0.4042,43.6,33.8,9.8,10.8
Golden State Warriors,2025-03-22,ATL,110.6,0.46020000000000005,0.3826,43.2,33.6,9.6,10.2
Golden State Warriors,2025-03-25,MIA,107.6,0.43760000000000004,0.354,42.2,32.8,9.4,10.2
Golden State Warriors,2025-03-28,NOP,105.4,0.43760000000000004,0.33799999999999997,40.8,30.6,10.2,10.4
Golden State Warriors,2025-03-30,SAS,106.6,0.4226,0.3368,43.2,31.6,11.6,9.2
Golden State Warriors,2025-04-01,MEM,115.4,0.4548,0.355,41.6,29.8,11.8,11.2
Golden State Warriors,2025-04-03,LAL,118.8,0.45520000000000005,0.35279999999999995,43.8,31.2,12.6,10.8
Golden State Warriors,2025-04-04,DEN,120.4,0.45760000000000006,0.35900000000000004,45.4,31.2,14.2,10.2
Golden State Warriors,2025-04-06,HOU,126.8,0.4758,0.39580000000000004,45.0,31.4,13.6,11.4
Golden State Warriors,2025-04-08,PHX,123.8,0.47640000000000005,0.42300000000000004,44.2,31.2,13.0,11.8
Golden State Warriors,2025-04-09,SAS,120.8,0.45780000000000004,0.40259999999999996,46.8,32.0,14.8,11.2
Golden State Warriors,2025-04-11,POR,116.2,0.4568,0.39059999999999995,46.0,31.0,15.0,10.6
Golden State Warriors,2025-04-13,LAC,112.2,0.4412,0.3638,45.8,32.2,13.6,12.6
Houston Rockets,2024-10-23,CHA,,,,,,,
Houston Rockets,2024-10-25,MEM,,,,,,,
Houston Rockets,2024-10-26,SAS,,,,,,,
Houston Rockets,2024-10-28,SAS,,,,,,,
Houston Rockets,2024-10-31,DAL,,,,,,,
Houston Rockets,2024-11-02,GSW,110.6,0.409,0.3308,46.8,31.2,15.6,7.6
Houston Rockets,2024-11-04,NYK,113.8,0.41739999999999994,0.337,48.0,32.0,16.0,8.0
Houston Rockets,2024-11-06,SAS,110.0,0.4274,0.3064,45.2,31.6,13.6,6.8
Houston Rockets,2024-11-08,OKC,114.2,0.4574,0.317,47.4,33.2,14.2,6.8
Houston Rockets,2024-11-10,DET,114.4,0.46159999999999995,0.3094,48.4,34.0,14.4,7.0
Houston Rockets,2024-11-11,WAS,113.0,0.46099999999999997,0.3036,49.0,34.8,14.2,8.2
Houston Rockets,2024-11-13,LAC,110.2,0.47079999999999994,0.2804,50.8,36.8,14.0,8.6
Houston Rockets,2024-11-15,LAC,110.6,0.4596,0.307,52.6,37.2,15.4,9.4
Houston Rockets,2024-11-17,CHI,110.2,0.4438,0.3194,53.2,38.2,15.0,9.6
Houston Rockets,2024-11-18,MIL,117.4,0.462,0.3048,56.8,41.8,15.0,9.8
Houston Rockets,2024-11-20,IND,117.2,0.46020000000000005,0.31980000000000003,56.8,42.0,14.8,9.6
Houston Rockets,2024-11-22,POR,121.8,0.46040000000000003,0.343,54.6,40.6,14.0,10.4
Houston Rockets,2024-11-23,POR,122.8,0.46420000000000006,0.34500000000000003,53.0,40.0,13.0,11.6
Houston Rockets,2024-11-26,MIN,117.4,0.4386,0.30860000000000004,52.0,38.0,14.0,11.0
Houston Rockets,2024-11-27,PHI,112.2,0.4248,0.33080000000000004,47.6,35.0,12.6,11.8
Houston Rockets,2024-12-01,OKC,116.6,0.4358000000000001,0.33920000000000006,47.2,35.0,12.2,12.0
Houston Rockets,2024-12-03,SAC,114.4,0.42619999999999997,0.3428,48.0,35.4,12.6,9.4
Houston Rockets,2024-12-05,GSW,113.4,0.42400000000000004,0.3376,48.4,34.8,13.6,7.8
Houston Rockets,2024-12-08,LAC,112.4,0.42800000000000005,0.3402,48.8,35.8,13.0,8.0
Houston Rockets,2024-12-11,GSW,112.4,0.4346,0.3324,50.0,36.0,14.0,6.4
Houston Rockets,2024-12-14,OKC,106.2,0.43520000000000003,0.3122,47.0,34.4,12.6,6.4
Houston Rockets,2024-12-19,NOP,101.6,0.42560000000000003,0.2898,46.6,33.2,13.4,7.2
Houston Rockets,2024-12-22,TOR,106.0,0.4524,0.3052,44.4,33.4,11.0,7.4
Houston Rockets,2024-12-23,CHA,110.2,0.46699999999999997,0.3026,46.0,33.6,12.4,8.0
Houston Rockets,2024-12-26,NOP,109.6,0.45619999999999994,0.2914,48.0,33.8,14.2,8.0
Houston Rockets,2024-12-27,MIN,117.0,0.4593999999999999,0.3236,51.6,35.2,16.4,7.4
Houston Rockets,2024-12-29,MIA,120.2,0.48419999999999996,0.3424,51.2,35.4,15.8,7.4
Houston Rockets,2025-01-01,DAL,113.6,0.4476,0.3202,53.2,34.8,18.4,7.0
Houston Rockets,2025-01-03,BOS,112.8,0.45220000000000005,0.3342,49.6,34.0,15.6,8.0
Houston Rockets,2025-01-05,LAL,107.2,0.4382,0.3278,45.0,30.8,14.2,8.4
Houston Rockets,2025-01-07,WAS,105.4,0.4384,0.3212,44.0,29.8,14.2,7.6
Houston Rockets,2025-01-09,MEM,110.0,0.4436,0.3336,44.4,29.6,14.8,9.2
Houston Rockets,2025-01-13,MEM,113.8,0.4506,0.34500000000000003,42.8,28.6,14.2,10.8
Houston Rockets,2025-01-15,DEN,115.8,0.4574,0.3842,43.8,27.4,16.4,10.0
Houston Rockets,2025-01-16,SAC,124.2,0.4888,0.418,44.4,28.0,16.4,11.6
Houston Rockets,2025-01-18,POR,125.8,0.4992,0.4208,43.8,28.6,15.2,13.0
Houston Rockets,2025-01-20,DET,123.8,0.485,0.43220000000000003,46.2,30.2,16.0,12.6
Houston Rockets,2025-01-22,CLE,119.2,0.4784,0.4122,45.2,29.4,15.8,13.6
Houston Rockets,2025-01-25,CLE,117.0,0.4652,0.3972,47.8,31.0,16.8,12.6
